,Query,Cosine Similarity
14270,steroid use,0.06450511
14271,magnetic therapy,0.06448318
14272,diet food,0.06447569
14273,sex education in public schools,0.064438924
14274,creatine effects,0.06443702
14275,how to get rid of heartburn,0.06442807
14276,shoulder impingement syndrome,0.06440981
14277,melanoma symptoms,0.06440752
14278,heart murmur sounds,0.06438306
14279,what is anxiety,0.064378664
14280,kidney cysts,0.064365536
14281,neck pain causes,0.06436354
14282,foods with vitamin e,0.06434527
14283,codeine phosphate,0.064341374
14284,difficulty walking,0.06432873
14285,feet are cold,0.06431289
14286,ovarian cancer ribbon,0.06428527
14287,what is doxycycline,0.06428366
14288,feet pain,0.064225346
14289,36.5,0.06421458
14290,postural drainage,0.06420134
14291,spine cancer,0.06416806
14292,what causes restless leg syndrome,0.0641574
14293,methadone withdrawal,0.06413293
14294,prostate problems,0.064085394
14295,tea tree oil for acne,0.06408513
14296,find a gp,0.06407097
14297,broken foot symptoms,0.064068936
14298,lower right abdominal pain,0.06406825
14299,creatinine levels in blood,0.064057484
14300,fibroids in uterus,0.06403318
14301,ovarian cyst treatment,0.064027525
14302,human growth hormone,0.06402499
14303,sandpaper rash,0.06402049
14304,endocrine gland,0.06400498
14305,lower left abdominal pain in women,0.06398019
14306,stretches for sciatica,0.06397699
14307,fahrenheit to celsius,0.06395685
14308,where is my liver,0.06392774
14309,adrenal gland,0.0639076
14310,behavior therapy,0.063883334
14311,hairy cell leukemia,0.063875765
14312,diet pills that work fast,0.06381779
14313,american college of cardiology,0.063807115
14314,swelling ankles,0.06380022
14315,belly button pain,0.0637826
14316,vitamins for memory,0.06372801
14317,symptoms of sleep apnea,0.06371395
14318,40 in fahrenheit,0.06371382
14319,secondary hyperparathyroidism,0.063693635
14320,uterus pain,0.06366237
14321,virtual surgery,0.06363379
14322,side effects of viagra,0.063610464
14323,foods for weight loss,0.06360572
14324,lower left back pain,0.06357132
14325,intracranial hemorrhage,0.06355586
14326,benefits of vitamin e,0.06349201
14327,zantac dosage,0.06348302
14328,low residue diet,0.0634419
14329,meniscus tear treatment,0.06337988
14330,yeast free diet,0.063371874
14331,venous thrombosis,0.063368745
14332,stent placement,0.0633634
14333,xanax dosage,0.06335942
14334,varicose veins treatment,0.06335828
14335,acne pills,0.06335636
14336,overactive thyroid symptoms,0.06332182
14337,visceral fat,0.06332012
14338,skin cancer statistics,0.06331746
14339,morning after pill cost,0.06329484
14340,fertility calculator,0.06327343
14341,pain under left rib,0.06325039
14342,can men get breast cancer,0.0632429
14343,hypothermia treatment,0.063232355
14344,heart palpitations causes,0.06322715
14345,eat cheese,0.06321866
14346,naproxen side effects,0.06320229
14347,signs of stroke in women,0.06318621
14348,pulmonary capillary wedge pressure,0.06317897
14349,signs of tetanus,0.06312605
14350,thyroid levels,0.06310132
14351,naproxen 500,0.06309299
14352,vitamins for weight loss,0.06308328
14353,dissociative disorder,0.06298561
14354,thyroid location,0.062982835
14355,test for sulfate ions,0.06297203
14356,low sodium diet,0.062941246
14357,liver spots,0.06291789
14358,family support worker jobs,0.06290208
14359,prescription diet pills,0.06288101
14360,manor gp,0.06285322
14361,how to get rid of razor burn,0.06281701
14362,signs of testicular cancer,0.06280849
14363,prolapsed uterus,0.06278762
14364,fat flush diet,0.06276851
14365,how to get rid of pimples overnight,0.06273089
14366,metatarsal stress fracture,0.06272728
14367,hematoma definition,0.06272384
14368,forensic nursing,0.06269303
14369,bladder pain,0.06268532
14370,multi personality disorder,0.06264036
14371,foods to eat to lose weight,0.062639825
14372,psychological,0.06262458
14373,psychologist,0.06261539
14374,lazy eye surgery,0.06260509
14375,40 temperature,0.062597625
14376,levothyroxine side effects,0.06257933
14377,neuropathy treatment,0.06256575
14378,numbness in fingers,0.06254361
14379,rectal bleeding,0.062532686
14380,what is breast cancer,0.06252363
14381,obesity definition,0.062495727
14382,effects of creatine,0.062423553
14383,what age does menopause start,0.06240638
14384,pineal cyst,0.062382832
14385,what is rosacea,0.062381666
14386,finger splint,0.062371347
14387,calcification,0.06234703
14388,acne cyst,0.06233955
14389,hormonal acne,0.06231083
14390,insomnia symptoms,0.062291503
14391,lower abdominal pain in men,0.062281158
14392,nhs track and trace,0.06228053
14393,tree surgeon,0.062261283
14394,therapy lyrics,0.0622579
14395,actifed,0.06222046
14396,sad light therapy,0.06221973
14397,ammonia levels,0.06218618
14398,erythromycin side effects,0.062159266
14399,apple cider vinegar pills,0.062150333
14400,poo poo platter,0.062141564
14401,hemorrhoids bleeding,0.06214147
14402,energy pills,0.06211922
14403,breast cancer in men,0.06208924
14404,separation anxiety,0.06208281
14405,what causes stress,0.062080536
14406,hypertensive heart disease,0.06199011
14407,endocrine glands,0.061984327
14408,fat soluble vitamins,0.06194679
14409,how to stop prickly heat,0.061893657
14410,prostate health,0.061865177
14411,burning sensation in legs,0.061856713
14412,why does your stomach growl,0.06183299
14413,what is creatinine,0.061830513
14414,nearest gp,0.06179709
14415,fistula definition,0.061761532
14416,rectal prolapse,0.06175536
14417,nhs graduate scheme,0.061750192
14418,implantation bleeding or period,0.061735287
14419,brain stem stroke,0.061710045
14420,rhinoplasty before and after,0.06170116
14421,absence seizures,0.061697006
14422,what is obesity,0.061688058
14423,39 degrees,0.061674103
14424,auditory hallucinations,0.061660025
14425,salt water flush,0.061641004
14426,ovarian cyst pain,0.061637394
14427,brachial pulse,0.061585944
14428,signs of endometriosis,0.061526008
14429,111 online,0.06152361
14430,feet always cold,0.061512783
14431,heartburn remedies,0.061509594
14432,physician salary,0.061509177
14433,cva stroke,0.061506543
14434,primary hyperparathyroidism,0.061498232
14435,causes of cervical cancer,0.061494574
14436,lips dry,0.061464533
14437,symptoms of an aneurysm,0.06146356
14438,anemia causes,0.061447587
14439,blood in ear,0.061408922
14440,exercises for back pain,0.061389334
14441,ablation heart,0.061383188
14442,salt water cleanse,0.061382577
14443,cataract surgery,0.061377924
14444,statins side effects,0.061369326
14445,sciatica pain relief,0.061355285
14446,natural remedies for high blood pressure,0.06134246
14447,pituitary gland,0.06132922
14448,benefits of smoking,0.061328426
14449,ocular melanoma,0.061326068
14450,creatine levels,0.06131588
14451,chest workout,0.061305635
14452,how to become a nurse practitioner,0.061291054
14453,sciatic nerve pain during pregnancy,0.06128891
14454,ear warmer,0.06128885
14455,over active bladder,0.061280265
14456,nicotine addiction,0.06127687
14457,leyland surgery,0.06127114
14458,liver functions,0.061251774
14459,right lower back pain,0.061234456
14460,diet pills,0.061223652
14461,colonoscopy cost,0.0612215
14462,verbal reasoning practice tests,0.06120811
14463,symptoms of low potassium,0.06116952
14464,stages of breast cancer,0.061146583
14465,doxycycline for acne,0.06111822
14466,chest of drawers,0.06111528
14467,mri contrast,0.061093356
14468,the cardiovascular system,0.061086755
14469,how to prevent shin splints,0.061081987
14470,epidurals,0.061080262
14471,36.5 inches in cm,0.061053686
14472,aging parents,0.06103508
14473,oral   maxillofacial surgery,0.06101936
14474,symptoms of ovarian cysts,0.06101736
14475,nicotine withdrawal,0.06100795
14476,foods with magnesium,0.06100709
14477,green coffee extract weight loss,0.060984664
14478,right ear,0.06095967
14479,hypothyroidism in children,0.060959022
14480,bleeding hemorrhoids treatment,0.060940847
14481,thyroid function,0.060928483
14482,what does an orgasm feel like,0.06089224
14483,thyroid problems in women,0.060879987
14484,steps to wellbeing,0.060878668
14485,mirtazapine side effects,0.060867965
14486,kidney location,0.060865145
14487,gp surgeries,0.06086181
14488,occupational safety and health act,0.060859554
14489,central serous retinopathy,0.06085745
14490,atrial fibrillation treatment,0.060857415
14491,thyroid cyst,0.060846455
14492,find gp,0.060820077
14493,thyroid problems symptoms,0.060813792
14494,tooth extraction aftercare,0.060783282
14495,prk surgery,0.060745105
14496,heart attack symptoms in men,0.06074155
14497,low thyroid levels,0.06072627
14498,creatine side effects,0.06070245
14499,doxycycline and alcohol,0.0606879
14500,miscarriage causes,0.06067185
14501,anosmia causes,0.060671568
14502,caffeine in a cup of coffee,0.060668394
14503,ovulation cycle,0.060645893
14504,malignant hypothermia,0.06060807
14505,what is amitriptyline,0.060605183
14506,leg cramps at night,0.060594115
14507,what does a blood clot feel like,0.060590394
14508,pimple on lip,0.060583584
14509,prostate cancer pin,0.06053791
14510,vitamin e oil,0.060498543
14511,physio control,0.060469218
14512,caffeine in green tea,0.060465846
14513,fat burning supplements,0.06045338
14514,foods with vitamin b,0.060373366
14515,impingement syndrome,0.060371716
14516,types of skin cancer,0.060333923
14517,ovary cyst,0.06030068
14518,hernia in women,0.06029208
14519,milk calories,0.060287222
14520,what does ovulation feel like,0.06027798
14521,ingrown toenail home treatment,0.060268983
14522,alli diet pills uk,0.060261317
14523,zinc for acne,0.060258865
14524,what is a mammogram,0.060257904
14525,vitamin d3 dosage,0.06024331
14526,get rid of earache,0.06022484
14527,epidural injection,0.060217313
14528,squamous epithelial tissue,0.0602034
14529,dry socket treatment,0.06018652
14530,ulser,0.06018372
14531,what is vitamin a,0.060150784
14532,hernia types,0.06015013
14533,do bed bug bites itch,0.060113806
14534,brain cancer survival rate,0.06010006
14535,spinal cord,0.060078874
14536,what is endometriosis,0.060073063
14537,coronary artery,0.060051322
14538,dog skin problems,0.060040448
14539,garlic health benefits,0.060010415
14540,symptoms of melanoma,0.06000993
14541,nodules on thyroid,0.059978757
14542,nhs grad scheme,0.05995936
14543,steroid injection side effects,0.0599459
14544,stress and weight gain,0.059933968
14545,small fiber neuropathy,0.059903886
14546,what is glaucoma,0.059897475
14547,causes of death,0.059879795
14548,bariatric,0.059878502
14549,urine ph,0.059862953
14550,minimally invasive surgery,0.059834745
14551,cpr guidelines,0.05981936
14552,ranitidine side effects,0.05980961
14553,what causes yawning,0.0597851
14554,low blood pressure symptoms,0.059738915
14555,body type diet,0.05970743
14556,chest acne,0.059702322
14557,argos chest,0.059698455
14558,dislocated rib,0.05967291
14559,portal vein thrombosis,0.059665322
14560,holistic approach,0.059656348
14561,village surgery,0.059653442
14562,side effects of citalopram,0.059650917
14563,help assessment,0.059646327
14564,hemorrhagic stroke,0.05963095
14565,slipping rib syndrome,0.059623897
14566,shoulder blade pain,0.059615254
14567,adrenal support,0.05960544
14568,cardiologists,0.05956618
14569,astigmatism symptoms,0.05954372
14570,computer vision syndrome,0.05948547
14571,endometrial polyp,0.059484337
14572,cushings,0.059462864
14573,open angle glaucoma,0.059456766
14574,hip replacement surgery and recovery,0.059446037
14575,peripheral management,0.05942677
14576,weight loss surgery,0.05936815
14577,adhd diet,0.059363313
14578,symptoms of thyroid cancer,0.059358638
14579,breast cancer survival rates,0.059329074
14580,echocardiogram,0.059305243
14581,impulse control disorder,0.059288938
14582,ablation surgery,0.05926196
14583,thoracic aorta,0.05923622
14584,how to lower cholesterol without medication,0.059223607
14585,neural tube defects,0.059207566
14586,bleeding from rectum,0.05919191
14587,types of eating disorders,0.059178498
14588,muscle dysmorphia,0.059170227
14589,vertigo exercises,0.059140325
14590,genetic material,0.059116382
14591,implantation pain,0.059116244
14592,glucose metabolism,0.059092112
14593,cholesterol lowering drugs,0.059077647
14594,tennis elbow treatment,0.059049863
14595,types of acne,0.059041247
14596,plantar fasciitis,0.059039645
14597,gender identity disorder,0.059036758
14598,what causes warts,0.059034586
14599,cellulite treatment,0.059026573
14600,pain in left side of chest,0.0590062
14601,sleepy after eating,0.058992896
14602,what does breast cancer look like,0.05899224
14603,ventricular tachycardia,0.05895338
14604,pip disability,0.05892052
14605,ear warmers,0.05891262
14606,incontinence supplies,0.058910593
14607,acl tear symptoms,0.058865104
14608,muscle pain in neck,0.058863837
14609,raynauds phenomenon,0.05884264
14610,multiple personality disorder,0.05882536
14611,suicide prevention,0.058791757
14612,40 degrees temperature,0.058737114
14613,rectal cancer symptoms,0.05872464
14614,interventional cardiology,0.058697805
14615,seizure symptoms,0.058689125
14616,alcoholic cardiomyopathy,0.058681052
14617,registered dietitian,0.058675364
14618,what causes leukemia,0.05864789
14619,inner ear problems,0.058645964
14620,hernia treatment,0.05863412
14621,newborn sleep patterns,0.058621313
14622,surgery games for kids,0.058571126
14623,radioactive iodine treatment,0.05856721
14624,seroquel side effects,0.058538906
14625,foods with vitamin a,0.05853428
14626,sprained ankle symptoms,0.058530852
14627,chronic venous insufficiency,0.058529906
14628,hair pulling disorder,0.058515623
14629,caffeine in coffee,0.05851355
14630,conduct disorder,0.05851222
14631,sebaceous gland,0.05850721
14632,signs of sleep apnea,0.058502614
14633,side effects of vitamin d,0.058501583
14634,electrolytes,0.05848871
14635,ischemic stroke,0.058479708
14636,congestive heart failure prognosis,0.0584514
14637,piriteze,0.058425765
14638,renal artery,0.058380023
14639,low blood pressure treatment,0.058377225
14640,vinegar health benefits,0.058377106
14641,stage 1 hypertension,0.05836785
14642,side effects of xanax,0.058349475
14643,stroke symptoms for men,0.0583211
14644,what is morphine,0.05831147
14645,mrcp scan,0.058293182
14646,bleed a radiator,0.05829007
14647,unexplained bruising,0.058273748
14648,cognitive behavioral therapy,0.058263276
14649,abortion cost,0.058258057
14650,nonverbal learning disorder,0.058244996
14651,what is loratadine,0.058212228
14652,gp practice near me,0.05820368
14653,teething symptoms,0.05820207
14654,kidney cancer prognosis,0.05819072
14655,vitamins for skin,0.058163576
14656,burn the fat feed the muscle,0.058159366
14657,sebaceous glands,0.05813029
14658,alcohol poisoning symptoms,0.05810425
14659,jaw surgery,0.05807192
14660,frozen yogurt calories,0.058012895
14661,how much does an mri cost,0.057986207
