,Query,Cosine Similarity
16452,glue ear,0.016787773
16453,prostate cancer survival rate,0.016731806
16454,ingrown toenail surgery,0.016513076
16455,adult acne treatment,0.016477372
16456,electronic stethoscope,0.016372532
16457,anosmia definition,0.016363883
16458,cholesterol definition,0.016184095
16459,separation anxiety in children,0.016179115
16460,prostate enlargement,0.016131075
16461,dry scalp remedies,0.015992828
16462,side effects of melatonin,0.015959749
16463,anosmia meaning,0.015927289
16464,cream for prickly heat,0.015916226
16465,laser ablation,0.015911072
16466,hysterectomy complications,0.015762705
16467,how to become a midwife,0.015722297
16468,blood alcohol levels,0.015713848
16469,sunburnt face,0.015685294
16470,short term effects of exercise on the skeletal system,0.015671207
16471,soothe sunburn,0.015628457
16472,occupational therapist,0.015508454
16473,fetal alcohol spectrum disorder,0.015449313
16474,how many calories in watermelon,0.01540333
16475,cervical vertebrae,0.01536122
16476,ganglion cyst treatment,0.015274297
16477,ketones in urine,0.015227681
16478,adhesions,0.015106346
16479,excessive ear wax,0.015018142
16480,how to make a plant cell model,0.014951171
16481,cholesterol lowering foods,0.014808705
16482,foods rich in potassium,0.014790282
16483,breast enhancement,0.014486987
16484,vitamin d dosage,0.014471881
16485,sex after hysterectomy,0.014470646
16486,calories in skim milk,0.014177483
16487,heart bypass surgery,0.013991067
16488,ruptured ear drum,0.013990574
16489,prostate massage therapy,0.013905387
16490,uric acid levels,0.013884664
16491,how to shrink pores,0.013874102
16492,calories in a strawberry,0.013786806
16493,cardiothoracic surgery,0.013756523
16494,what is a psychiatrist,0.013716041
16495,what does vitamin a do,0.013708353
16496,sciatic nerve pain,0.013604218
16497,what is good cholesterol,0.0135499835
16498,white coat hypertension,0.013498981
16499,location of kidneys,0.013426423
16500,what is folate,0.013366466
16501,prostate cancer treatments,0.01334889
16502,what does implantation bleeding look like,0.0133428
16503,foods with folic acid,0.013322144
16504,how to get rid of acne overnight,0.013317764
16505,progesterone pills,0.013292743
16506,lowering cholesterol naturally,0.013212995
16507,kidney stone surgery,0.013212901
16508,can dogs eat pineapple,0.013207291
16509,low cholesterol foods,0.01320635
16510,treatment for vertigo,0.013063705
16511,what causes nightmares,0.013048297
16512,breast reconstruction,0.013031092
16513,spinal surgery,0.013008438
16514,fat burner pills,0.012975898
16515,getting pregnant on the pill,0.012870848
16516,when is ovulation,0.012852101
16517,prostate cancer survival rates,0.012803728
16518,gallbladder surgery recovery time,0.012774991
16519,spinal accessory nerve,0.012763228
16520,what is an endocrinologist,0.012677386
16521,bread calories,0.012626395
16522,physio tape,0.012554341
16523,services for education,0.012456279
16524,nuffield research,0.012452446
16525,natural acne remedies,0.012358249
16526,what does implantation feel like,0.01235318
16527,how to get rid of razor burn,0.012321055
16528,levothyroxine dosage,0.012302717
16529,sciatic nerve pain during pregnancy,0.012276208
16530,natural remedies for acne,0.012181647
16531,what causes ulcers,0.01216029
16532,morning after pill effectiveness,0.012063827
16533,estrogen side effects,0.01201638
16534,urinary retention,0.011838613
16535,health benefits of carrots,0.01182951
16536,what is prednisone,0.011819503
16537,idiopathic hypersomnia,0.011807678
16538,postural restoration institute,0.011729702
16539,maxillofacial surgery,0.011698898
16540,symptoms of low testosterone,0.011594363
16541,research grants,0.011379208
16542,what are shin splints,0.011362622
16543,ritalin dosage,0.011282256
16544,foods high in potassium,0.011281755
16545,acid reflux treatment,0.011280716
16546,hypothyroidism treatment,0.011254054
16547,prostate cancer treatment,0.0112539325
16548,retinopathy of prematurity,0.011208711
16549,melatonin dose,0.011056187
16550,chemicals in cigarettes,0.011014092
16551,health benefits of almonds,0.010976356
16552,how to get rid of chest acne,0.010868691
16553,what is a bruise,0.010856148
16554,sunburn pain,0.010855168
16555,surgical penis enlargement,0.0108485
16556,grams of carbs,0.010826785
16557,prescription safety glasses,0.01079437
16558,bariatric diet,0.010771502
16559,treatment for shin splints,0.010764955
16560,acne scars,0.010723103
16561,progesterone supplements,0.010714307
16562,phd diet,0.010593977
16563,jennifer aniston plastic surgery,0.010462467
16564,cholesterol readings,0.01034163
16565,help sunburn,0.010339193
16566,bladder cancer treatment,0.010314185
16567,how much caffeine is in coffee,0.01029323
16568,when does ovulation occur,0.010252871
16569,back acne treatment,0.010236487
16570,midwife salary,0.00991641
16571,sunburn cream,0.009885926
16572,calorie burning exercises,0.009876013
16573,umbilical hernia repair,0.009793289
16574,nerve conduction study,0.009769656
16575,postural hypotension,0.009666551
16576,open heart surgery,0.009661661
16577,hydrogen peroxide ear,0.009659904
16578,workout calories,0.009576663
16579,how to treat an ingrown toenail,0.00956155
16580,high cholesterol foods to avoid,0.009517096
16581,beechams max strength,0.009476628
16582,sun cream for eczema,0.009473558
16583,morning after pill cost,0.009449607
16584,neuropathy definition,0.009402385
16585,laser treatment,0.009399693
16586,rice calories,0.009304361
16587,exercises for plantar fasciitis,0.009263769
16588,what is a urologist,0.009254362
16589,borderline personality disorder test,0.009183189
16590,sciatic nerve exercises,0.009170376
16591,getting pregnant after the pill,0.009161292
16592,hypermobility,0.009043706
16593,symptoms of hyperthyroidism,0.008943067
16594,occupational therapy assistant,0.008934395
16595,dry socket after tooth extraction,0.008921741
16596,differences between plant and animal cells,0.008847522
16597,laser therapy,0.00883339
16598,acid fast stain,0.008760635
16599,what is a carbohydrate,0.008725622
16600,what is high cholesterol,0.008664243
16601,good for sunburn,0.008661544
16602,progesterone cream,0.008565638
16603,retinal detachment symptoms,0.008545786
16604,pork belly slices,0.008530244
16605,vicks vapor rub on feet,0.008393956
16606,hyperthyroidism symptoms,0.008290527
16607,what is an ulcer,0.008287995
16608,coconut oil health benefits,0.00824016
16609,how to get rid of an ingrown toenail,0.008168612
16610,cosmetic contacts,0.007877188
16611,tramadol dosage,0.007852986
16612,vapour rub,0.007826194
16613,kidney stone removal,0.007771123
16614,epidural steroid injection,0.0077383406
16615,occupational therapists,0.007573087
16616,trans fatty acids,0.0073193703
16617,left anterior descending artery,0.007253862
16618,erectile dysfunction drugs,0.007154042
16619,erectile dysfunction in young men,0.0071328934
16620,essential fatty acids,0.007131273
16621,acidity,0.006998853
16622,stroke definition,0.0068411436
16623,sleep time,0.0067703202
16624,is nicotine bad for you,0.006678339
16625,how much caffeine in coffee,0.006535433
16626,sunburnt,0.0065182634
16627,how many calories in a chicken breast,0.0065005636
16628,nutritionist degree,0.0064438507
16629,forensic pathologist,0.0062164403
16630,what is tachycardia,0.006164717
16631,cost of dental implants,0.0061177276
16632,laparoscopic surgery,0.0060564065
16633,what is percocet,0.0059696585
16634,human resource management,0.0058756284
16635,alopecia treatment,0.005858142
16636,how to get rid of toenail fungus,0.0058580935
16637,how to get rid of back acne,0.0057151094
16638,can dogs eat cheese,0.0056459988
16639,what is a seizure,0.0055853836
16640,how to get water out of ear,0.005582303
16641,carotid artery stenosis,0.0055615418
16642,lumbar spinal stenosis,0.005508646
16643,melatonin pills,0.0054782294
16644,what is nicotine,0.005446621
16645,calories in popcorn,0.005377477
16646,what foods are high in potassium,0.005334828
16647,laser dentistry,0.00528197
16648,side effects of ritalin,0.005266818
16649,plantar wart treatment,0.005219374
16650,umbilical hernia surgery,0.005172942
16651,basal body thermometer,0.004994869
16652,spotting during early pregnancy,0.004930271
16653,wheat belly recipes,0.004749026
16654,cost of abortion,0.0047417693
16655,uric acid diet,0.004684464
16656,epidural side effects,0.004527215
16657,how to treat a sprained ankle,0.004405534
16658,temporomandibular joint,0.0043133087
16659,alcohol treatment centers,0.0042781737
16660,heel spurs symptoms,0.0042067207
16661,coronary artery bypass graft,0.0041705146
16662,what is neurology,0.0041534547
16663,pineapple calories,0.0040923106
16664,acne scar,0.00406795
16665,calories in broccoli,0.004031935
16666,gp practice manager jobs,0.0040031224
16667,best thing for sunburn,0.0038025342
16668,craniofacial duplication,0.003413789
16669,how to get rid of shin splints,0.0033267587
16670,hair transplant cost,0.0032855123
16671,calories in hummus,0.0032762773
16672,laser surgery,0.003137719
16673,benefits of potassium,0.0031244121
16674,melatonin sleep aid,0.0031130053
16675,orange juice calories,0.0029270053
16676,can dogs eat blueberries,0.0028670495
16677,what is acid reflux,0.0027367892
16678,a solicitor,0.0027068295
16679,causes of night sweats,0.0026974455
16680,where to buy citric acid,0.0024246462
16681,uric acid level,0.00240542
16682,narcissistic personality disorder,0.0020301305
16683,melatonin for sleep,0.0018684454
16684,scar treatment,0.0018626899
16685,what causes acid reflux,0.0018152837
16686,treatment for plantar fasciitis,0.001760114
16687,what does the thyroid do,0.0017455015
16688,aloe plant care,0.0014306642
16689,coconut oil for acne,0.0014076456
16690,foods high in cholesterol,0.0013598725
16691,ear plugs for sleeping,0.0013451632
16692,cardiac output definition,0.0013366118
16693,microgynon contraceptive pill,0.0012932848
16694,folic acid benefits,0.0012587262
16695,how to lower cholesterol naturally,0.0011693477
16696,what is a specialised cell,0.0011511329
16697,laser eye surgery,0.001132451
16698,how effective is the pill,0.0010867845
16699,laparoscopic appendectomy,0.0009933445
16700,get rid of back acne,0.00095597655
16701,podiatry school,0.0008815676
16702,alcohol metabolism,0.000868408
16703,bicarbonate ion,0.00073619187
16704,acid base,0.0007214993
16705,male breast enlargement,0.0005469993
16706,long term effects of exercise on the skeletal system,0.0004907511
16707,teething temperature,0.00046229735
16708,hypertrophic scars,0.00043644384
16709,morphine dosage,2.136454e-06
16710,vestibular therapy,-0.00010097027
16711,atherosclerosis definition,-0.00011692755
16712,lorazepam dosage,-0.0001664646
16713,sunburn relief,-0.00020673871
16714,calories in avacado,-0.0002753334
16715,augmentin and alcohol,-0.00036481395
16716,snails eat,-0.00050572306
16717,ativan dosage,-0.00052146986
16718,stratified squamous,-0.00059138983
16719,how to get rid of bruises,-0.0005937815
16720,treatment for sciatica,-0.0006091846
16721,how long to boil broccoli,-0.00062685413
16722,scoliosis symptoms,-0.00064085424
16723,prostate cancer surgery,-0.00068832934
16724,propranolol dosage,-0.00070402026
16725,progesterone side effects,-0.0008855015
16726,medical device tax,-0.000899883
16727,omelette calories,-0.0009222189
16728,cataract surgery cost,-0.0011226125
16729,admissions testing service,-0.0012938194
16730,carpal tunnel exercises,-0.0013839267
16731,foods that burn belly fat,-0.0015316382
16732,treating sunburn,-0.0017402247
16733,carbs in strawberries,-0.0017748196
16734,androgen insensitivity syndrome,-0.0017887894
16735,what is gabapentin used for,-0.0018405244
16736,radiators cold at bottom,-0.0018640589
16737,calories in a nectarine,-0.0018647877
16738,diet for high cholesterol,-0.001905439
16739,calories in orange,-0.0019294275
16740,diet to lower cholesterol,-0.0019889567
16741,camden and islington nhs foundation trust,-0.0020543784
16742,rice carbs,-0.002223231
16743,what do braxton hicks contractions feel like,-0.0022575557
16744,what is hypertension,-0.002259329
16745,solent nhs trust,-0.0023275204
16746,peeling,-0.0023539849
16747,acid reflux remedies,-0.0025292868
16748,plantar fasciitis surgery,-0.0026512146
16749,osteoporosis treatment,-0.0026972555
16750,fat calories,-0.0027610958
16751,what is nutritional yeast,-0.0028989874
16752,oil for acne,-0.0029742047
16753,get rid of belly fat,-0.0029803328
16754,carbs in popcorn,-0.0029912004
16755,prednisone dosage,-0.003148485
16756,what is a prostate,-0.0032172967
16757,what does potassium do,-0.0032757204
16758,hair growth pills,-0.0033797417
16759,left atrial enlargement,-0.0035501327
16760,how to become a psychiatrist,-0.0037404476
16761,foods high in folate,-0.0037426967
16762,side effects of lithium,-0.0038378015
16763,health benefits of coconut oil,-0.004089551
16764,health benefits of onions,-0.0041162837
16765,educational psychologist,-0.0041428674
16766,epidural steroid injections,-0.004200358
16767,what is folic acid,-0.004460292
16768,what is carpal tunnel syndrome,-0.004616156
16769,foods to avoid with acid reflux,-0.0046569444
16770,nhs graduate scheme,-0.004695803
16771,how effective is birth control,-0.004755469
16772,carotid dissection,-0.004831044
16773,nhs property services,-0.004883926
16774,bilateral mastectomy,-0.005037574
16775,abortion pill cost,-0.0050648954
16776,carpal tunnel treatment,-0.005195776
16777,do braces hurt,-0.005215764
16778,epidural anesthesia,-0.0054129865
16779,low testosterone symptoms in men,-0.0055669844
16780,how to become a nurse practitioner,-0.005576361
