,Query,Cosine Similarity
16321,omelette calories,-0.008741066
16322,ankle surgery,-0.008762317
16323,local anesthetic,-0.008765683
16324,beechams,-0.008789884
16325,adhd symptoms in adults,-0.00899508
16326,lateral femoral cutaneous nerve,-0.009002574
16327,weight loss surgery options,-0.009007773
16328,anesthetics,-0.009104804
16329,back acne treatment,-0.009186931
16330,scientific management,-0.009193958
16331,effects of creatine,-0.009261891
16332,stroke definition,-0.009271989
16333,get rid of acne,-0.009273997
16334,aortic insufficiency,-0.009383362
16335,calories in a peach,-0.009389535
16336,vascular surgeon,-0.009479176
16337,corrective eye surgery,-0.009488372
16338,what is borderline personality disorder,-0.009515297
16339,causes of high cholesterol,-0.0095749935
16340,treatment for pleurisy,-0.009645384
16341,imodium dosage,-0.00965171
16342,sciatic nerve stretches,-0.00965219
16343,achilles tendon injury,-0.009719275
16344,rehab band,-0.00974513
16345,lazy eye surgery,-0.009782653
16346,manor gp,-0.009793863
16347,thyroid gland function,-0.0098291
16348,hyperthyroidism symptoms,-0.009841498
16349,vitamin d3 dosage,-0.009867333
16350,fat burner pills,-0.010053964
16351,aortic valve replacement,-0.010074679
16352,what are opiates,-0.010153301
16353,tree surgery,-0.010172449
16354,tonsillectomy in adults,-0.010204194
16355,natural remedies for acne,-0.010303706
16356,creatine effects,-0.010308653
16357,gallbladder surgery recovery,-0.010311725
16358,symptoms of aneurysm,-0.01031362
16359,lumbar spinal stenosis,-0.010354826
16360,acid reflux remedies,-0.010413729
16361,topical anesthetic,-0.010473009
16362,location of kidneys,-0.010506069
16363,get rid of water retention,-0.010613415
16364,help sunburn,-0.010621225
16365,optometry jobs,-0.010633077
16366,adele surgery,-0.01066808
16367,craniosacral therapy,-0.0106983185
16368,proactive acne,-0.010825731
16369,turp surgery,-0.010834243
16370,spinal cord compression,-0.010900114
16371,stretches for shin splints,-0.011036081
16372,macular degeneration treatment,-0.011048868
16373,alcohol withdrawal timeline,-0.011055712
16374,what is a tissue,-0.011072944
16375,adhesions,-0.011080109
16376,nhs scotland pay scales,-0.011120286
16377,carotid artery stenosis,-0.011227597
16378,ankle anatomy,-0.011287168
16379,tendons and ligaments,-0.011329838
16380,levothyroxine dosage,-0.011517173
16381,how much do doctors make,-0.01169326
16382,ulcers symptoms,-0.011716116
16383,adrenal gland function,-0.011722809
16384,apple cider vinegar diet,-0.0117328465
16385,ear warmer headband,-0.011788879
16386,sad light therapy,-0.011819913
16387,kidney stone diet,-0.011838283
16388,hip replacement recovery,-0.011838969
16389,elderly people,-0.011847623
16390,extreme weight loss diet,-0.011850197
16391,vinegar health benefits,-0.011893099
16392,how to get rid of kidney stones,-0.01196363
16393,bulging disc treatment,-0.012021303
16394,hypertension medication,-0.012036823
16395,scoliosis symptoms,-0.012073576
16396,how to get rid of bruises,-0.012230232
16397,what is a hysterectomy,-0.012242634
16398,what exercise burns the most calories,-0.012329057
16399,what is scoliosis,-0.012330264
16400,get rid of back acne,-0.012429869
16401,reiki therapy,-0.012443703
16402,temperature of 39 in adults,-0.012475311
16403,vagus nerve stimulation,-0.012517871
16404,knee replacement recovery time,-0.012635913
16405,educational psychologist,-0.012643662
16406,side effects of morphine,-0.0126616005
16407,coronary bypass surgery,-0.012688413
16408,uvula,-0.012769297
16409,atherosclerosis symptoms,-0.01277601
16410,blood pressure medication side effects,-0.012786039
16411,when to take creatine,-0.012898598
16412,ankle exercises,-0.012943499
16413,snails eat,-0.01299062
16414,side effects of accutane,-0.01308954
16415,acid gat,-0.013115062
16416,what does potassium do,-0.0131614655
16417,naproxen dosage,-0.013176087
16418,vitamins for acne,-0.013181966
16419,circumcision care,-0.013218369
16420,nervous tissue function,-0.013351766
16421,feet always cold,-0.013411626
16422,alzheimers stages,-0.013586387
16423,hydrogen peroxide teeth,-0.013734415
16424,ear pain in adults,-0.013818042
16425,vicks rub,-0.013824993
16426,side effects of gabapentin,-0.013888054
16427,regional anesthesia,-0.013951819
16428,what is atherosclerosis,-0.0140386615
16429,what is a prostate,-0.014062324
16430,prostate cancer treatments,-0.014099857
16431,ear surgery,-0.014127069
16432,home cholesterol test,-0.014153207
16433,arteries veins and capillaries,-0.014164299
16434,burn the fat feed the muscle,-0.014169857
16435,numbness in fingertips,-0.014262222
16436,sciatica pain relief,-0.014273487
16437,cholesterol drugs,-0.014273655
16438,how to get rid of toenail fungus,-0.014316175
16439,skeletal muscle function,-0.0143677
16440,what is physical therapy,-0.014468571
16441,shin splint treatment,-0.014519118
16442,occupational therapy,-0.01457512
16443,acl surgery,-0.014595634
16444,laser treatment,-0.0146157
16445,bone density scan,-0.014671318
16446,prednisone dosage,-0.014704054
16447,melanoma treatment,-0.0147685595
16448,broken toe treatment,-0.014823738
16449,how to stop overeating,-0.0148262475
16450,carbs in rice,-0.014848212
16451,neuropathy definition,-0.014886701
16452,boots lemsip,-0.014916031
16453,health benefits of almonds,-0.01493068
16454,calories in tuna,-0.015013279
16455,vision therapy,-0.015066646
16456,tissue engineering,-0.0150689
16457,foods high in carbs,-0.015108233
16458,what is a psychiatrist,-0.0151539575
16459,hip pain at night,-0.015255338
16460,get rid of acid reflux,-0.015439777
16461,how to take creatine,-0.015501589
16462,augmentin side effects,-0.015712898
16463,gp edinburgh,-0.015719559
16464,physical education,-0.01574409
16465,orthopedic surgeon,-0.015845623
16466,green coffee extract weight loss,-0.0158526
16467,carbs a day,-0.016033519
16468,is creatine bad for you,-0.016083345
16469,cranial nerve exam,-0.016091507
16470,hearing aids cost,-0.016208962
16471,dog bite treatment,-0.016290925
16472,oral and maxillofacial surgery,-0.016291156
16473,idiopathic intracranial hypertension,-0.016382076
16474,hydrogen peroxide in ear,-0.016390242
16475,occupational therapy assistant,-0.016404549
16476,amitriptyline uses,-0.016416026
16477,calories in food,-0.016417578
16478,cholesterol medications,-0.016431224
16479,drug rehab centers,-0.01651904
16480,green surgery,-0.016562361
16481,hair skin and nails vitamins,-0.016636685
16482,function of the muscular system,-0.016683796
16483,olbas oil,-0.016741715
16484,cholesterol medicine,-0.01693979
16485,high blood pressure treatment,-0.017017614
16486,boots pharmacy,-0.017109647
16487,pulmonary arterial hypertension,-0.01712753
16488,cardiac output,-0.017156143
16489,heart valve surgery,-0.017192235
16490,prostate massage therapy,-0.01721206
16491,smoking smarties,-0.017229762
16492,calories in bananas,-0.01725157
16493,plantar fasciitis exercises,-0.017289646
16494,angioplasty procedure,-0.017291926
16495,mri contrast,-0.017464347
16496,prostate cancer treatment,-0.017640393
16497,spider vein treatment,-0.017643899
16498,what causes high cholesterol,-0.017769821
16499,burn fat fast,-0.017915215
16500,aortic stenosis,-0.017985642
16501,sunstroke,-0.01809176
16502,nuffield research,-0.018133026
16503,spinal anesthesia,-0.018249039
16504,mitral valve stenosis,-0.01832221
16505,sunburn pain,-0.018327055
16506,coronary artery bypass graft,-0.018450793
16507,how many calories does sex burn,-0.018511377
16508,treating sunburn,-0.018569771
16509,feet are cold,-0.018653028
16510,coconut oil health benefits,-0.018681657
16511,occupational therapist,-0.018718917
16512,sports physical therapy,-0.01872249
16513,calories in orange,-0.018758595
16514,ulcer diet,-0.018769938
16515,shoulder impingement exercises,-0.018772416
16516,liquid starch,-0.018811144
16517,toast calories,-0.018811628
16518,how to shrink pores,-0.0188402
16519,rehab song,-0.018866355
16520,how long does implantation cramping last,-0.01914042
16521,ritalin side effects,-0.019165903
16522,soup calories,-0.019172825
16523,stroke recovery,-0.019268438
16524,is nicotine bad for you,-0.01932935
16525,calories in popcorn,-0.019375615
16526,hot dog calories,-0.019378556
16527,testosterone therapy,-0.01939661
16528,calories in pineapple,-0.019420322
16529,soothe sunburn,-0.019558214
16530,treatment for plantar fasciitis,-0.019571401
16531,levitra dosage,-0.019572902
16532,best thing for sunburn,-0.01962519
16533,pituitary gland function,-0.019627888
16534,drug rehabilitation,-0.019633286
16535,podiatry,-0.019709533
16536,erectile dysfunction,-0.019874735
16537,cardiac rehab,-0.019890644
16538,plantar wart treatment,-0.01995653
16539,aloe plant care,-0.01998099
16540,ingrown toenail surgery,-0.019983534
16541,does drinking water help you lose weight,-0.020002086
16542,arteries,-0.020241395
16543,differences between plant and animal cells,-0.02025335
16544,acidity,-0.020272095
16545,carotid arteries,-0.020359328
16546,how many carbs in a banana,-0.02039342
16547,symptoms of alzheimers,-0.020419968
16548,what is gabapentin used for,-0.020501805
16549,occupational therapists,-0.020605844
16550,posterior tibial tendon,-0.020625727
16551,nail fungus treatment,-0.020662477
16552,fat calories,-0.020662695
16553,feet are always cold,-0.020679345
16554,exercises for sciatica,-0.020835005
16555,cholesterol medication,-0.020870246
16556,what is hyperthyroidism,-0.020874292
16557,symptoms of an aneurysm,-0.02093948
16558,symptoms of adult adhd,-0.020957202
16559,sciatic nerve pain,-0.021032836
16560,heart diet,-0.02103613
16561,high cholesterol symptoms,-0.021069849
16562,osteoporosis drugs,-0.02107831
16563,laser dentistry,-0.021180026
16564,adhd in adults,-0.02119651
16565,athletes foot home remedy,-0.02130419
16566,juicing benefits,-0.021397673
16567,home remedies for acid reflux,-0.02153942
16568,ldl cholesterol,-0.02155594
16569,narcolepsy treatment,-0.021663897
16570,cognitive behavior therapy,-0.021756183
16571,shin splints treatment,-0.021875916
16572,diabetic shoes,-0.021943271
16573,university staff,-0.022183925
16574,pulmonary hypertension treatment,-0.022187978
16575,foods that burn fat,-0.022192398
16576,adipose tissue,-0.022214197
16577,cold blooded pro,-0.022296684
16578,how to inject steroids,-0.02229841
16579,what is saturated fat,-0.022357877
16580,benefits of vitamin a,-0.022391275
16581,carbohydrate metabolism,-0.022425098
16582,acne treatment reviews,-0.022595158
16583,calories in broccoli,-0.023030566
16584,prostate removal,-0.02305727
16585,low testosterone treatment,-0.02310841
16586,benefits of fasting,-0.023175415
16587,nuffield research placements,-0.023197431
16588,prostate cancer treatment options,-0.023290576
16589,alcohol treatment centers,-0.02331049
16590,celery calories,-0.023332201
16591,what is cholesterol,-0.023382954
16592,long thoracic nerve,-0.023487896
16593,potato carbs,-0.023495756
16594,body building supplements,-0.023577753
16595,how to get rid of chest acne,-0.023699552
16596,lower cholesterol,-0.0237022
16597,alcohol metabolism,-0.023754321
16598,dry skin on feet,-0.023829514
16599,effects of lsd,-0.02384601
16600,apple cider vinegar for acne,-0.02389573
16601,common peroneal nerve,-0.02391433
16602,cerebral palsy life expectancy,-0.023914747
16603,cholesterol test,-0.024006754
16604,what is good cholesterol,-0.024071073
16605,good cholesterol levels,-0.02431187
16606,muscle tissue structure,-0.024311937
16607,ear plugs for sleeping,-0.02437378
16608,cholesterol levels,-0.024386562
16609,benefits of juicing,-0.024424924
16610,leg pain at night,-0.024474468
16611,steroid effects,-0.02449809
16612,aloe vera plant care,-0.024502672
16613,aortic regurgitation,-0.02457564
16614,exploratory laparotomy,-0.024646392
16615,frozen yogurt calories,-0.024661362
16616,calories in a banana,-0.02473488
16617,what is nutritional yeast,-0.024741776
16618,how many calories in a pear,-0.024799362
16619,health benefits of mushrooms,-0.024865527
16620,home remedies for blackheads,-0.024884596
16621,symptoms of ulcer,-0.024923988
16622,brain surgery games,-0.025020612
16623,sandpaper,-0.02502624
16624,high cholesterol foods,-0.025109814
16625,meniscus tear surgery,-0.025306001
16626,how to treat shin splints,-0.02537414
16627,hyperthyroidism treatment,-0.025400221
16628,sunburn cream,-0.025487237
16629,physio tape,-0.025511224
16630,health benefits of coconut oil,-0.025553036
16631,herniated disc symptoms,-0.025720222
16632,vicks vapor rub,-0.025868556
16633,sleep is death,-0.025908304
16634,cataract surgery cost,-0.025948383
16635,tooth extraction,-0.025975069
16636,muscle building diet,-0.025977705
16637,peeling off,-0.025994089
16638,effects of exercise on the muscular system,-0.026030228
16639,how many calories does insanity burn,-0.026048027
16640,digital rectal exam,-0.026215747
16641,can dogs eat cheese,-0.026225528
16642,natural remedies for acid reflux,-0.026283216
16643,labrum surgery,-0.026580691
16644,what are shin splints,-0.026594948
16645,nitroglycerin tablets,-0.02668994
16646,hair transplant cost,-0.026732743
16647,orthopedic surgeons,-0.026732989
16648,effects of alcohol on the body,-0.026784413
16649,spine health,-0.026873019
16650,symptoms of an ulcer,-0.026898613
16651,torn meniscus surgery,-0.02695933
16652,how to get rid of acid,-0.027042953
16653,where is the prostate,-0.02704598
16654,is alcohol a drug,-0.027053751
16655,physiotherapy personal statement,-0.027062273
16656,what does vitamin a do,-0.027129397
16657,benefits of potassium,-0.027262654
16658,how long does thc stay in your urine,-0.02730991
16659,treatment for kidney stones,-0.027373305
16660,high cholesterol foods to avoid,-0.027376782
16661,health benefits of carrots,-0.02749616
16662,alopecia treatment,-0.027518984
16663,idiopathic scoliosis,-0.027736533
16664,vasectomy recovery,-0.027744435
16665,cranial sacral therapy,-0.02786089
16666,tonic water calories,-0.027861957
16667,self assessment appeal,-0.027987432
16668,how to get water out of ear,-0.027987845
16669,steroids side effects,-0.028016727
16670,bilateral mastectomy,-0.028138459
16671,normal cholesterol,-0.028171921
16672,foot surgery,-0.028307214
16673,plastic surgeon salary,-0.02862865
16674,postural restoration institute,-0.028695088
16675,jaw surgery,-0.028878238
16676,saturated fatty acids,-0.028880341
16677,light therapy,-0.029065944
16678,what is high cholesterol,-0.029077858
16679,sleep apnea surgery,-0.029142737
16680,sunburnt,-0.029181806
16681,muscle recovery,-0.029276595
16682,solent nhs trust,-0.029299214
16683,the mental capacity act,-0.029355884
